gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
53503,200801230PHI,NBA,0,2008,23-01-08,43,0,PHI,Sixers,78,1439.1658,1432.6206,33.844028,DET,Pistons,86,1621.1947,1627.7399,H,L,0.3840965,NULL
56157,201001230IND,NBA,1,2010,23-01-10,43,0,PHI,Sixers,107,1429.9313,1443.1302,34.762722,IND,Pacers,97,1400.4229,1387.2239,A,W,0.39992392,NULL
58389,201201230PHI,NBA,0,2012,23-01-12,17,0,PHI,Sixers,103,1584.8536,1587.4561,49.63282,WAS,Wizards,83,1309.429,1306.8265,H,W,0.89670318,NULL
62495,201501230PHI,NBA,0,2015,23-01-15,43,0,PHI,Sixers,86,1268.0104,1264.9753,18.607037,TOR,Raptors,91,1560.0111,1563.0461,H,L,0.24875842,
50861,200601240PHI,NBA,0,2006,24-01-06,41,0,PHI,Sixers,109,1471.6058,1477.0564,38.715256,SAC,Kings,103,1484.3701,1478.9196,H,W,0.62296897,NULL
52197,200701240CLE,NBA,1,2007,24-01-07,43,0,PHI,Sixers,118,1384.1506,1395.3611,30.240164,CLE,Cavaliers,115,1530.4851,1519.2747,A,W,0.19497293,NULL
54844,200901240PHI,NBA,0,2009,24-01-09,42,0,PHI,Sixers,116,1542.1252,1544.932,45.44289,NYK,Knicks,110,1416.3905,1413.5837,H,W,0.78573966,NULL
57486,201101240PHI,NBA,0,2011,24-01-11,44,0,PHI,Sixers,105,1479.9993,1487.8927,39.359234,PHO,Suns,95,1510.5969,1502.7035,H,W,0.59857041,NULL
61169,201401240PHI,NBA,0,2014,24-01-14,43,0,PHI,Sixers,95,1341.4237,1335.27,24.290459,TOR,Raptors,104,1553.2676,1559.4213,H,L,0.34438238,NULL
62499,201501240MEM,NBA,1,2015,24-01-15,44,0,PHI,Sixers,83,1264.9753,1263.373,18.489365,MEM,Grizzlies,101,1610.7272,1612.3295,A,L,0.071361959,
53516,200801250NYK,NBA,1,2008,25-01-08,44,0,PHI,Sixers,81,1432.6206,1425.1841,33.090324,NYK,Knicks,89,1384.1309,1391.5674,A,L,0.42640918,NULL
56170,201001250PHI,NBA,0,2010,25-01-10,44,0,PHI,Sixers,98,1443.1302,1425.2552,32.945019,IND,Pacers,109,1387.2239,1405.0989,H,L,0.71042913,NULL
58404,201201250PHI,NBA,0,2012,25-01-12,18,0,PHI,Sixers,90,1587.4561,1567.1438,47.575958,NJN,Nets,97,1345.7994,1366.1117,H,L,0.87725985,NULL
61176,201401250PHI,NBA,0,2014,25-01-14,44,0,PHI,Sixers,91,1335.27,1332.145,24.018,OKC,Thunder,103,1717.4677,1720.5927,H,L,0.16459067,NULL
50876,200601260PHI,NBA,0,2006,26-01-06,42,0,PHI,Sixers,115,1477.0564,1467.082,37.673946,ORL,Magic,119,1432.1919,1442.1663,H,L,0.69718045,NULL
52215,200701260PHI,NBA,0,2007,26-01-07,44,0,PHI,Sixers,97,1395.3611,1387.0645,29.434431,CLE,Cavaliers,105,1519.2747,1527.5713,H,L,0.46563983,NULL
53522,200801260CHA,NBA,1,2008,26-01-08,45,0,PHI,Sixers,103,1425.1841,1437.2185,34.312572,CHA,Hornets,96,1434.6971,1422.6627,A,W,0.34741807,NULL
54859,200901260NOH,NBA,1,2009,26-01-09,43,0,PHI,Sixers,86,1544.932,1538.5281,44.777912,NOH,Pelicans,101,1617.1873,1623.5912,A,L,0.2705999,NULL
57502,201101260TOR,NBA,1,2011,26-01-11,45,0,PHI,Sixers,107,1487.8927,1499.5405,40.580177,TOR,Raptors,94,1374.3176,1362.6698,A,W,0.51952612,NULL
59858,201301260PHI,NBA,0,2013,26-01-13,43,0,PHI,Sixers,97,1424.2579,1442.4448,34.57753,NYK,Knicks,80,1587.1774,1568.9905,H,W,0.4104287,NULL
62516,201501260NOP,NBA,1,2015,26-01-15,45,0,PHI,Sixers,74,1263.373,1259.9344,18.238617,NOP,Pelicans,99,1517.7058,1521.1444,A,L,0.11509693,
52220,200701270ATL,NBA,1,2007,27-01-07,45,0,PHI,Sixers,104,1387.0645,1405.348,31.22197,ATL,Hawks,89,1378.8756,1360.592,A,W,0.37086505,NULL
56184,201001270MIL,NBA,1,2010,27-01-10,45,0,PHI,Sixers,88,1425.2552,1422.0428,32.62159,MIL,Bucks,91,1457.9546,1461.167,A,L,0.31780475,NULL
58422,201201270PHI,NBA,0,2012,27-01-12,19,0,PHI,Sixers,89,1567.1438,1569.7786,47.844929,CHA,Hornets,72,1313.3242,1310.6895,H,W,0.88460183,NULL
61192,201401270PHI,NBA,0,2014,27-01-14,45,0,PHI,Sixers,113,1332.145,1325.069,23.407734,PHO,Suns,124,1540.3533,1547.4293,H,L,0.34912291,NULL
50895,200601280PHI,NBA,0,2006,28-01-06,43,0,PHI,Sixers,91,1467.082,1473.0508,38.296646,NYK,Knicks,76,1380.5929,1374.6241,H,W,0.74526531,NULL
54870,200901280HOU,NBA,1,2009,28-01-09,44,0,PHI,Sixers,95,1538.5281,1546.2606,45.580566,HOU,Rockets,93,1588.9408,1581.2083,A,W,0.29611957,NULL
57515,201101280PHI,NBA,0,2011,28-01-11,46,0,PHI,Sixers,94,1499.5405,1490.5928,39.642078,MEM,Grizzlies,99,1529.1508,1538.0985,H,L,0.59993541,NULL
58427,201201280PHI,NBA,0,2012,28-01-12,20,0,PHI,Sixers,95,1569.7786,1573.6012,48.234085,DET,Pistons,74,1355.9943,1352.1716,H,W,0.85891259,NULL
59874,201301280PHI,NBA,0,2013,28-01-13,44,0,PHI,Sixers,100,1442.4448,1437.7123,34.094227,MEM,Grizzlies,103,1585.7916,1590.5242,H,L,0.4379406,NULL
62531,201501280PHI,NBA,0,2015,28-01-15,46,0,PHI,Sixers,89,1259.9344,1281.6776,19.865002,DET,Pistons,69,1444.2069,1422.4637,H,W,0.38104591,
50903,200601290ORL,NBA,1,2006,29-01-06,44,0,PHI,Sixers,89,1473.0508,1484.3701,39.480759,ORL,Magic,81,1437.245,1425.9257,A,W,0.40865421,NULL
52237,200701290HOU,NBA,1,2007,29-01-07,46,0,PHI,Sixers,84,1405.348,1401.3645,30.828852,HOU,Rockets,105,1611.7324,1615.7159,A,L,0.14632875,NULL
56202,201001290PHI,NBA,0,2010,29-01-10,46,0,PHI,Sixers,91,1422.0428,1417.6926,32.185337,LAL,Lakers,99,1692.8109,1697.1611,H,L,0.27229297,NULL
61201,201401290BOS,NBA,1,2014,29-01-14,46,0,PHI,Sixers,95,1325.069,1331.9235,23.998751,BOS,Celtics,94,1398.2528,1391.3983,A,W,0.26954615,NULL
53554,200801300PHI,NBA,0,2008,30-01-08,46,0,PHI,Sixers,112,1437.2185,1451.7186,35.801434,MIL,Bucks,69,1378.6724,1364.1722,H,W,0.7135452,NULL
54889,200901300PHI,NBA,0,2009,30-01-09,45,0,PHI,Sixers,104,1546.2606,1548.7546,45.838726,WAS,Wizards,94,1343.88,1341.386,H,W,0.85076869,NULL
57532,201101300PHI,NBA,0,2011,30-01-11,47,0,PHI,Sixers,110,1490.5928,1501.4611,40.78162,DEN,Nuggets,99,1587.0505,1576.1823,H,W,0.50509751,NULL
58443,201201300PHI,NBA,0,2012,30-01-12,21,0,PHI,Sixers,74,1573.6012,1577.6396,48.643749,ORL,Magic,69,1540.6235,1536.5851,H,W,0.6825425,NULL
59890,201301300PHI,NBA,0,2013,30-01-13,45,0,PHI,Sixers,92,1437.7123,1442.791,34.612957,WAS,Wizards,84,1399.2565,1394.1777,H,W,0.68933576,NULL
62546,201501300PHI,NBA,0,2015,30-01-15,47,0,PHI,Sixers,103,1281.6776,1289.8153,20.498489,MIN,Timberwolves,94,1335.2246,1327.0869,H,W,0.56645572,
50916,200601310PHI,NBA,0,2006,31-01-06,45,0,PHI,Sixers,99,1484.3701,1468.6462,37.836998,PHO,Suns,123,1628.3536,1644.0775,H,L,0.4370386,NULL
52256,200701310NOK,NBA,1,2007,31-01-07,47,0,PHI,Sixers,89,1401.3645,1418.4655,32.529644,NOK,Pelicans,78,1440.451,1423.3501,A,W,0.30988723,NULL
54898,200901310PHI,NBA,0,2009,31-01-09,46,0,PHI,Sixers,83,1548.7546,1539.0868,44.836014,NJN,Nets,85,1403.4467,1413.1145,H,L,0.80409795,NULL
56216,201001310NJN,NBA,1,2010,31-01-10,47,0,PHI,Sixers,83,1417.6926,1422.6995,32.687611,NJN,Nets,79,1257.889,1252.8822,A,W,0.58522427,NULL
61220,201401310PHI,NBA,0,2014,31-01-14,47,0,PHI,Sixers,99,1331.9235,1316.8608,22.71163,ATL,Hawks,125,1500.2999,1515.3625,H,L,0.40284941,NULL
62549,201501310ATL,NBA,1,2015,31-01-15,48,0,PHI,Sixers,85,1289.8153,1289.2643,20.455173,ATL,Hawks,91,1700.6316,1701.1826,A,L,0.050187647,
53659,200802130PHI,NBA,0,2008,13-02-08,53,0,PHI,Sixers,102,1473.0939,1478.0243,38.535625,MEM,Grizzlies,88,1357.9147,1352.9843,H,W,0.77533263,NULL
58553,201202130CHA,NBA,1,2012,13-02-12,29,0,PHI,Sixers,98,1582.6869,1586.5631,49.543262,CHA,Hornets,89,1274.9354,1271.0592,A,W,0.76779705,NULL
59995,201302130MIL,NBA,1,2013,13-02-13,51,0,PHI,Sixers,92,1431.1633,1428.3689,33.145954,MIL,Bucks,94,1462.4739,1465.2683,A,L,0.3195405,NULL
52359,200702140PHI,NBA,0,2007,14-02-07,53,0,PHI,Sixers,85,1414.0125,1405.3257,31.219759,WAS,Wizards,92,1505.2167,1513.9034,H,L,0.51265544,NULL
51034,200602150PHI,NBA,0,2006,15-02-06,51,0,PHI,Sixers,103,1450.0647,1458.8593,36.818676,SAS,Spurs,100,1693.9587,1685.1642,H,W,0.30400026,NULL
57647,201102150MEM,NBA,1,2011,15-02-11,55,0,PHI,Sixers,91,1559.2483,1551.9708,46.054031,MEM,Grizzlies,102,1561.1649,1568.4424,A,L,0.35739714,NULL
58578,201202150ORL,NBA,1,2012,15-02-12,30,0,PHI,Sixers,87,1586.5631,1576.0787,48.485592,ORL,Magic,103,1560.6409,1571.1252,A,L,0.39498013,NULL
51035,200602160CHI,NBA,1,2006,16-02-06,52,0,PHI,Sixers,84,1458.8593,1445.8237,35.470615,CHI,Bulls,117,1498.5663,1511.6018,A,L,0.30912387,NULL
56303,201002160PHI,NBA,0,2010,16-02-10,53,0,PHI,Sixers,78,1459.8037,1437.6416,34.201546,MIA,Heat,105,1534.755,1556.9171,H,L,0.53598565,NULL
57654,201102160HOU,NBA,1,2011,16-02-11,56,0,PHI,Sixers,114,1551.9708,1564.1278,47.304668,HOU,Rockets,105,1516.7228,1504.5658,A,W,0.40787858,NULL
54991,200902170IND,NBA,1,2009,17-02-09,52,0,PHI,Sixers,91,1555.1096,1545.0555,45.455696,IND,Pacers,100,1446.2279,1456.282,A,L,0.512779,NULL
58592,201202170PHI,NBA,0,2012,17-02-12,31,0,PHI,Sixers,75,1576.0787,1566.0287,47.461948,DAL,Mavericks,82,1625.0447,1635.0947,H,L,0.5729202,NULL
55006,200902180PHI,NBA,0,2009,18-02-09,53,0,PHI,Sixers,89,1545.0555,1532.0265,44.100742,DEN,Nuggets,101,1613.2721,1626.3011,H,L,0.54561287,NULL
61324,201402180PHI,NBA,0,2014,18-02-14,55,0,PHI,Sixers,85,1277.4023,1255.907,17.959057,CLE,Cavaliers,114,1375.3413,1396.8367,H,L,0.50296605,NULL
53668,200802190MIN,NBA,1,2008,19-02-08,54,0,PHI,Sixers,88,1478.0243,1460.8481,36.746311,MIN,Timberwolves,104,1320.114,1337.2902,A,L,0.58257627,NULL
56327,201002190PHI,NBA,0,2010,19-02-10,54,0,PHI,Sixers,106,1437.6416,1452.2251,35.697792,SAS,Spurs,94,1603.4835,1588.09,H,W,0.40636411,NULL
58604,201202190MIN,NBA,1,2012,19-02-12,32,0,PHI,Sixers,91,1566.0287,1561.9037,47.039314,MIN,Timberwolves,92,1460.4635,1464.5885,A,L,0.50800824,NULL
53680,200802200PHI,NBA,0,2008,20-02-08,55,0,PHI,Sixers,124,1460.8481,1473.3712,38.049671,NYK,Knicks,84,1383.3062,1370.7831,H,W,0.73536468,NULL
56331,201002200CHI,NBA,1,2010,20-02-10,55,0,PHI,Sixers,90,1452.2251,1441.318,34.577156,CHI,Bulls,122,1524.3734,1535.2805,A,L,0.27072144,NULL
60020,201302200MIN,NBA,1,2013,20-02-13,52,0,PHI,Sixers,87,1428.3689,1422.292,32.533775,MIN,Timberwolves,94,1409.9281,1416.005,A,L,0.38473636,NULL
62656,201502200PHI,NBA,0,2015,20-02-15,54,0,PHI,Sixers,95,1304.0674,1295.5023,20.949121,IND,Pacers,106,1468.1217,1476.6868,H,L,0.40884882,
52383,200702210PHI,NBA,0,2007,21-02-07,54,0,PHI,Sixers,104,1405.3257,1418.62,32.545166,NYK,Knicks,84,1451.5724,1438.2781,H,W,0.57674587,NULL
55025,200902210MIA,NBA,1,2009,21-02-09,54,0,PHI,Sixers,91,1532.0265,1524.6974,43.33535,MIA,Heat,97,1446.3881,1453.7172,A,L,0.47934377,NULL
58622,201202210MEM,NBA,1,2012,21-02-12,33,0,PHI,Sixers,76,1561.9037,1553.9342,46.219139,MEM,Grizzlies,89,1567.4128,1575.3823,A,L,0.35266179,NULL
61346,201402210PHI,NBA,0,2014,21-02-14,56,0,PHI,Sixers,112,1255.907,1251.2285,17.625551,DAL,Mavericks,124,1561.7761,1566.4546,H,L,0.23414038,NULL
51055,200602220PHI,NBA,0,2006,22-02-06,53,0,PHI,Sixers,116,1445.8237,1455.9567,36.517609,CLE,Cavaliers,107,1556.8748,1546.7418,H,W,0.48410165,NULL
53697,200802220ORL,NBA,1,2008,22-02-08,56,0,PHI,Sixers,99,1473.3712,1467.5079,37.43853,ORL,Magic,115,1572.0245,1577.8878,A,L,0.24167091,NULL
58629,201202220HOU,NBA,1,2012,22-02-12,34,0,PHI,Sixers,87,1553.9342,1548.5735,45.665001,HOU,Rockets,93,1544.9952,1550.356,A,L,0.37187314,NULL
62672,201502220ORL,NBA,1,2015,22-02-15,55,0,PHI,Sixers,98,1295.5023,1291.3866,20.622349,ORL,Magic,103,1324.3951,1328.5109,A,L,0.3225742,
52390,200702230CHA,NBA,1,2007,23-02-07,55,0,PHI,Sixers,87,1418.62,1410.5441,31.737616,CHA,Hornets,102,1442.0175,1450.0934,A,L,0.32952529,NULL
53701,200802230MIA,NBA,1,2008,23-02-08,57,0,PHI,Sixers,101,1467.5079,1472.3777,37.946014,MIA,Heat,96,1276.0299,1271.1602,A,W,0.62868738,NULL
55039,200902230NJN,NBA,1,2009,23-02-09,55,0,PHI,Sixers,96,1524.6974,1519.9933,42.843201,NJN,Nets,98,1431.9288,1436.6329,A,L,0.48959464,NULL
56354,201002230GSW,NBA,1,2010,23-02-10,56,0,PHI,Sixers,110,1441.318,1451.7633,35.650169,GSW,Warriors,102,1381.0554,1370.6101,A,W,0.44306129,NULL
57680,201102230PHI,NBA,0,2011,23-02-11,57,0,PHI,Sixers,117,1564.1278,1567.8683,47.687176,WAS,Wizards,94,1335.0609,1331.3204,H,W,0.86924064,NULL
60041,201302230PHI,NBA,0,2013,23-02-13,53,0,PHI,Sixers,90,1422.292,1414.2434,31.72905,MIA,Heat,114,1713.8635,1721.9121,H,L,0.24922042,NULL
62678,201502230MIA,NBA,1,2015,23-02-15,56,0,PHI,Sixers,108,1291.3866,1288.0411,20.359238,MIA,Heat,119,1450.792,1454.1375,A,L,0.18343329,
51067,200602240MIL,NBA,1,2006,24-02-06,54,0,PHI,Sixers,116,1455.9567,1464.949,37.451771,MIL,Bucks,111,1427.922,1418.9297,A,W,0.39788973,NULL
52404,200702240MIL,NBA,1,2007,24-02-07,56,0,PHI,Sixers,90,1410.5441,1397.6512,30.46419,MIL,Bucks,109,1363.0985,1375.9913,A,L,0.42493969,NULL
56366,201002240PHO,NBA,1,2010,24-02-10,57,0,PHI,Sixers,95,1451.7633,1447.599,35.221401,PHO,Suns,106,1569.576,1573.7404,A,L,0.22203767,NULL
60048,201302240NYK,NBA,1,2013,24-02-13,54,0,PHI,Sixers,93,1414.2434,1411.3629,31.442831,NYK,Knicks,99,1534.9822,1537.8627,A,L,0.21914178,NULL
61369,201402240PHI,NBA,0,2014,24-02-14,57,0,PHI,Sixers,110,1251.2285,1228.8336,16.091728,MIL,Bucks,130,1257.1666,1279.5615,H,L,0.63215286,NULL
51075,200602250PHI,NBA,0,2006,25-02-06,55,0,PHI,Sixers,108,1464.949,1471.177,38.101013,CHI,Bulls,102,1509.3232,1503.0952,H,W,0.57937479,NULL
55061,200902250WAS,NBA,1,2009,25-02-09,56,0,PHI,Sixers,106,1519.9933,1525.9939,43.470882,WAS,Wizards,98,1318.0776,1312.077,A,W,0.64260155,NULL
57695,201102250PHI,NBA,0,2011,25-02-11,58,0,PHI,Sixers,110,1567.8683,1571.9093,48.099075,DET,Pistons,94,1398.1764,1394.1354,H,W,0.82527035,NULL
62691,201502250MIL,NBA,1,2015,25-02-15,57,0,PHI,Sixers,88,1288.0411,1285.3566,20.149736,MIL,Bucks,104,1531.3812,1534.0658,A,L,0.12170053,
52421,200702260PHI,NBA,0,2007,26-02-07,57,0,PHI,Sixers,89,1397.6512,1405.572,31.244133,SAC,Kings,82,1481.5363,1473.6155,H,W,0.5231747,NULL
56378,201002260LAL,NBA,1,2010,26-02-10,58,0,PHI,Sixers,90,1447.599,1445.8201,35.038624,LAL,Lakers,99,1698.6355,1700.4144,A,L,0.11704367,NULL
60062,201302260PHI,NBA,0,2013,26-02-13,55,0,PHI,Sixers,84,1411.3629,1385.797,28.948385,ORL,Magic,98,1269.1396,1294.7056,H,L,0.80128568,NULL
61384,201402260PHI,NBA,0,2014,26-02-14,58,0,PHI,Sixers,90,1228.8336,1217.6475,15.364266,ORL,Magic,101,1324.5336,1335.7197,H,L,0.50618798,NULL
51088,200602270DAL,NBA,1,2006,27-02-06,56,0,PHI,Sixers,92,1471.177,1468.9529,37.868973,DAL,Mavericks,104,1714.3463,1716.5704,A,L,0.12180561,NULL
53735,200802270PHI,NBA,0,2008,27-02-08,58,0,PHI,Sixers,101,1472.3777,1484.9177,39.25679,ORL,Magic,89,1593.1638,1580.6238,H,W,0.47012198,NULL
55071,200902270NYK,NBA,1,2009,27-02-09,57,0,PHI,Sixers,108,1525.9939,1533.3152,44.235111,NYK,Knicks,103,1436.871,1429.5497,A,W,0.48435175,NULL
57705,201102270CLE,NBA,1,2011,27-02-11,59,0,PHI,Sixers,95,1571.9093,1574.8326,48.396137,CLE,Cavaliers,91,1293.833,1290.9097,A,W,0.73596281,NULL
62710,201502270PHI,NBA,0,2015,27-02-15,58,0,PHI,Sixers,89,1285.3566,1297.3798,21.099308,WAS,Wizards,81,1468.8488,1456.8256,H,W,0.3821058,
52437,200702280PHI,NBA,0,2007,28-02-07,58,0,PHI,Sixers,99,1405.572,1417.5605,32.43882,PHO,Suns,94,1680.582,1668.5935,H,W,0.26748142,NULL
55082,200902280PHI,NBA,0,2009,28-02-09,58,0,PHI,Sixers,100,1533.3152,1525.38,43.406715,ORL,Magic,106,1626.2358,1634.171,H,L,0.51018661,NULL
58645,201202280DET,NBA,1,2012,28-02-12,35,0,PHI,Sixers,97,1548.5735,1564.5286,47.308407,DET,Pistons,68,1375.1685,1359.2134,A,W,0.60409409,NULL
60074,201302280CHI,NBA,1,2013,28-02-13,56,0,PHI,Sixers,82,1385.797,1382.3634,28.620192,CHI,Bulls,93,1540.3398,1543.7734,A,L,0.18766314,NULL
53748,200802290GSW,NBA,1,2008,29-02-08,59,0,PHI,Sixers,97,1484.9177,1477.6932,38.501026,GSW,Warriors,119,1585.7024,1592.9269,A,L,0.23942953,NULL
58659,201202290PHI,NBA,0,2012,29-02-12,36,0,PHI,Sixers,88,1564.5286,1558.7183,46.71204,OKC,Thunder,92,1687.0509,1692.8612,H,L,0.46763307,NULL
52523,200703130ATL,NBA,1,2007,13-03-07,64,0,PHI,Sixers,92,1456.4717,1446.79,35.412067,ATL,Hawks,104,1404.1104,1413.792,A,L,0.43186885,NULL
55175,200903130PHI,NBA,0,2009,13-03-09,63,0,PHI,Sixers,104,1507.571,1510.8948,41.889912,CHI,Bulls,101,1482.2396,1478.9159,H,W,0.6729297,"at Philadelphia, PA (Wachovia Spectrum)"
60177,201303130PHI,NBA,0,2013,13-03-13,64,0,PHI,Sixers,94,1379.3247,1377.4774,28.156176,MIA,Heat,98,1746.0527,1747.09,H,L,0.17720352,NULL
62817,201503130PHI,NBA,0,2015,13-03-15,65,0,PHI,Sixers,114,1297.1608,1305.9456,21.793407,SAC,Kings,107,1409.0714,1400.2866,H,W,0.48286593,
51203,200603140PHI,NBA,0,2006,14-03-06,63,0,PHI,Sixers,97,1479.2201,1458.2034,36.750603,TOR,Raptors,111,1420.7533,1441.77,H,L,0.7134518,NULL
52539,200703140PHI,NBA,0,2007,14-03-07,65,0,PHI,Sixers,87,1446.79,1443.3939,35.06287,CHI,Bulls,88,1592.0007,1595.3969,H,L,0.43530136,NULL
53853,200803140CHI,NBA,1,2008,14-03-08,66,0,PHI,Sixers,110,1529.3302,1536.7885,44.686764,CHI,Bulls,106,1476.4581,1468.9999,A,W,0.43259037,NULL
56500,201003140MIA,NBA,1,2010,14-03-10,66,0,PHI,Sixers,91,1417.1973,1412.6879,31.686026,MIA,Heat,104,1540.2697,1544.7791,A,L,0.21685177,NULL
57824,201103140UTA,NBA,1,2011,14-03-11,67,0,PHI,Sixers,107,1553.1826,1545.86,45.421604,UTA,Jazz,112,1442.2538,1449.5764,A,L,0.51572263,NULL
58768,201203140IND,NBA,1,2012,14-03-12,43,0,PHI,Sixers,94,1585.2832,1573.9912,48.273712,IND,Pacers,111,1551.4788,1562.7708,A,L,0.40587312,NULL
61502,201403140PHI,NBA,0,2014,14-03-14,65,0,PHI,Sixers,94,1187.7708,1185.8701,13.436374,IND,Pacers,101,1601.2599,1603.1605,H,L,0.14129342,NULL
62824,201503140PHI,NBA,0,2015,14-03-15,66,0,PHI,Sixers,87,1305.9456,1298.126,21.159197,BRK,Nets,94,1425.4293,1433.2489,H,L,0.47198996,
53865,200803150PHI,NBA,0,2008,15-03-08,67,0,PHI,Sixers,103,1536.7885,1545.0247,45.541973,SAS,Spurs,96,1631.0574,1622.8212,H,W,0.50824696,NULL
55194,200903150PHI,NBA,0,2009,15-03-09,64,0,PHI,Sixers,85,1510.8948,1516.6218,42.490135,MIA,Heat,77,1498.551,1492.824,H,W,0.65626705,NULL
56511,201003150PHI,NBA,0,2010,15-03-10,67,0,PHI,Sixers,84,1412.6879,1397.4893,30.188021,NYK,Knicks,94,1394.9113,1410.1099,H,L,0.66328698,NULL
61510,201403150PHI,NBA,0,2014,15-03-14,66,0,PHI,Sixers,77,1185.8701,1181.4603,13.18479,MEM,Grizzlies,103,1601.1755,1605.5853,H,L,0.14002962,NULL
51219,200603160SEA,NBA,1,2006,16-03-06,64,0,PHI,Sixers,98,1458.2034,1453.3679,36.249504,SEA,Thunder,102,1426.3751,1431.2106,A,L,0.40313292,NULL
52551,200703160PHI,NBA,0,2007,16-03-07,66,0,PHI,Sixers,89,1443.3939,1448.4572,35.58379,UTA,Jazz,88,1609.085,1604.0217,H,W,0.40657365,NULL
57835,201103160LAC,NBA,1,2011,16-03-11,68,0,PHI,Sixers,104,1545.86,1556.0397,46.473797,LAC,Clippers,94,1440.6548,1430.4751,A,W,0.50749034,NULL
58790,201203160PHI,NBA,0,2012,16-03-12,44,0,PHI,Sixers,78,1573.9912,1567.0615,47.567551,MIA,Heat,84,1702.932,1709.8617,H,L,0.45844692,NULL
60193,201303160PHI,NBA,0,2013,16-03-13,65,0,PHI,Sixers,98,1377.4774,1390.0264,29.354973,IND,Pacers,91,1601.8002,1589.2512,H,W,0.32834956,NULL
62835,201503160BOS,NBA,1,2015,16-03-15,67,0,PHI,Sixers,89,1298.126,1293.5057,20.790176,BOS,Celtics,108,1464.7347,1469.355,A,L,0.17730367,
51223,200603170LAC,NBA,1,2006,17-03-06,65,0,PHI,Sixers,89,1453.3679,1448.9233,35.790173,LAC,Clippers,99,1546.7523,1551.1969,A,L,0.24727291,NULL
55207,200903170LAL,NBA,1,2009,17-03-09,65,0,PHI,Sixers,94,1516.6218,1525.8523,43.456081,LAL,Lakers,93,1728.1152,1718.8848,A,W,0.14269304,NULL
56529,201003170PHI,NBA,0,2010,17-03-10,68,0,PHI,Sixers,108,1397.4893,1401.464,30.576988,NJN,Nets,97,1270.6893,1266.7146,H,W,0.78677011,NULL
58794,201203170CHI,NBA,1,2012,17-03-12,45,0,PHI,Sixers,80,1567.0615,1563.1017,47.162197,CHI,Bulls,89,1670.6221,1674.5819,A,L,0.23653179,NULL
61527,201403170IND,NBA,1,2014,17-03-14,67,0,PHI,Sixers,90,1181.4603,1180.8322,13.149263,IND,Pacers,99,1608.6528,1609.281,A,L,0.045879841,NULL
52568,200703180PHI,NBA,0,2007,18-03-07,67,0,PHI,Sixers,74,1448.4572,1421.2017,32.804806,HOU,Rockets,124,1589.816,1617.0715,H,L,0.44075933,NULL
55220,200903180PHO,NBA,1,2009,18-03-09,66,0,PHI,Sixers,116,1525.8523,1519.4994,42.791492,PHO,Suns,126,1544.7966,1551.1495,A,L,0.33521342,NULL
57854,201103180SAC,NBA,1,2011,18-03-11,69,0,PHI,Sixers,102,1556.0397,1567.3068,47.629829,SAC,Kings,80,1348.1241,1336.8571,A,W,0.6504941,NULL
60214,201303180PHI,NBA,0,2013,18-03-13,66,0,PHI,Sixers,101,1390.0264,1394.236,29.76215,POR,Trailblazers,100,1501.2053,1496.9957,H,W,0.48391774,NULL
62857,201503180PHI,NBA,0,2015,18-03-15,68,0,PHI,Sixers,94,1293.5057,1305.9703,21.795437,DET,Pistons,83,1428.4747,1416.0101,H,W,0.44984481,
51238,200603190GSW,NBA,1,2006,19-03-06,66,0,PHI,Sixers,89,1448.9233,1442.1156,35.089222,GSW,Warriors,98,1437.9563,1444.764,A,L,0.37460417,NULL
53898,200803190PHI,NBA,0,2008,19-03-08,68,0,PHI,Sixers,115,1545.0247,1548.9594,45.949169,DEN,Nuggets,113,1592.0927,1588.158,H,W,0.57559133,NULL
56539,201003190NYK,NBA,1,2010,19-03-10,69,0,PHI,Sixers,88,1401.464,1397.3417,30.173618,NYK,Knicks,92,1406.4967,1410.619,A,L,0.35328811,NULL
57860,201103190POR,NBA,1,2011,19-03-11,70,0,PHI,Sixers,101,1567.3068,1560.2631,46.908272,POR,Trailblazers,110,1548.4519,1555.4956,A,L,0.38530076,NULL
58810,201203190CHA,NBA,1,2012,19-03-12,46,0,PHI,Sixers,105,1563.1017,1571.699,48.040596,CHA,Hornets,80,1278.9111,1270.3138,A,W,0.74274516,NULL
61541,201403190PHI,NBA,0,2014,19-03-14,68,0,PHI,Sixers,94,1180.8322,1178.4211,13.013627,CHI,Bulls,102,1565.0853,1567.4963,H,L,0.16297013,NULL
52574,200703200DET,NBA,1,2007,20-03-07,68,0,PHI,Sixers,75,1421.2017,1417.5782,32.440594,DET,Pistons,96,1644.5438,1648.1672,A,L,0.13455075,NULL
55226,200903200GSW,NBA,1,2009,20-03-09,67,0,PHI,Sixers,111,1519.4994,1510.8662,41.886917,GSW,Warriors,119,1433.0082,1441.6414,A,L,0.48056906,NULL
56550,201003200PHI,NBA,0,2010,20-03-10,70,0,PHI,Sixers,84,1397.3417,1381.8385,28.677252,CHI,Bulls,98,1443.5752,1459.0784,H,L,0.57676435,NULL
60226,201303200LAC,NBA,1,2013,20-03-13,67,0,PHI,Sixers,72,1394.236,1389.7076,29.324244,LAC,Clippers,101,1618.859,1623.3873,A,L,0.13369447,NULL
